,Wave (Angstroms),Throughput
1809,17100.0,6.9559570126493e-05
1810,17110.0,6.946329917727873e-05
1811,17120.0,6.936534477174234e-05
1812,17130.0,6.933388712805348e-05
1813,17140.0,6.923263110036437e-05
1814,17150.0,6.912972081967754e-05
1815,17160.0,6.909343570050142e-05
1816,17170.0,6.898727763323642e-05
1817,17180.0,6.887949443442347e-05
1818,17190.0,6.883845126933476e-05
1819,17200.0,6.872747396679296e-05
1820,17210.0,6.805978472360585e-05
1821,17220.0,6.738915874479556e-05
1822,17230.0,6.678240943848533e-05
1823,17240.0,6.610547303555354e-05
1824,17250.0,6.542569832520198e-05
1825,17260.0,6.474312887422664e-05
1826,17270.0,6.405779254156391e-05
1827,17280.0,6.343374167386799e-05
1828,17290.0,6.274242037696615e-05
1829,17300.0,6.204843398143031e-05
1830,17310.0,6.135182548931155e-05
1831,17320.0,6.0652622867938015e-05
1832,17330.0,5.9950868887267854e-05
1833,17340.0,5.92465915601443e-05
1834,17350.0,5.8599750597048775e-05
1835,17360.0,5.788993876709207e-05
1836,17370.0,5.717770444944741e-05
1837,17380.0,5.646308982945034e-05
1838,17390.0,5.574612647562052e-05
1839,17400.0,5.502684605681082e-05
1840,17410.0,5.3532291614058864e-05
1841,17420.0,5.20341110153135e-05
1842,17430.0,5.0532379937735865e-05
1843,17440.0,4.902716109297943e-05
1844,17450.0,4.751852961789716e-05
1845,17460.0,4.600654837711898e-05
1846,17470.0,4.44912919628328e-05
1847,17480.0,4.297282608802092e-05
1848,17490.0,4.145121672428432e-05
1849,17500.0,3.9926537638667686e-05
1850,17510.0,3.839885209944044e-05
1851,17520.0,3.686823331813656e-05
1852,17530.0,3.5334744732931374e-05
1853,17540.0,3.379845899552869e-05
1854,17550.0,3.22594417687286e-05
1855,17560.0,3.071775899037571e-05
1856,17570.0,2.917348246435327e-05
1857,17580.0,2.7626676074630594e-05
1858,17590.0,2.6077411054508795e-05
1859,17600.0,2.4499323202651837e-05
1860,17610.0,2.3608019367914575e-05
1861,17620.0,2.271519101393381e-05
1862,17630.0,2.1820880015662437e-05
1863,17640.0,2.0925123689056295e-05
1864,17650.0,2.0027959520224492e-05
1865,17660.0,1.9108521450988086e-05
1866,17670.0,1.8209601580637713e-05
1867,17680.0,1.7309396781790746e-05
1868,17690.0,1.6407944562553476e-05
1869,17700.0,1.5488170868892418e-05
1870,17710.0,1.4585304648963193e-05
1871,17720.0,1.3681313066602058e-05
1872,17730.0,1.2776233657603351e-05
1873,17740.0,1.1856873561232863e-05
1874,17750.0,1.0950719299098195e-05
1875,17760.0,1.0043599197280039e-05
1876,17770.0,9.135550036173727e-06
1877,17780.0,8.217347148633793e-06
1878,17790.0,7.30856154633416e-06
1879,17800.0,6.398967771407577e-06
1880,17810.0,6.155957583333121e-06
1881,17820.0,5.9199412566008195e-06
1882,17830.0,5.677193036022444e-06
1883,17840.0,5.440955664562056e-06
1884,17850.0,5.204495870090292e-06
1885,17860.0,4.9621073154337705e-06
1886,17870.0,4.725493529619759e-06
1887,17880.0,4.483493326635098e-06
1888,17890.0,4.246770434788202e-06
1889,17900.0,4.00520947576922e-06
1890,17910.0,3.768422613060737e-06
1891,17920.0,3.5273516564318672e-06
1892,17930.0,3.2905458365401456e-06
1893,17940.0,3.050015506996986e-06
1894,17950.0,2.813235622237288e-06
1895,17960.0,2.5732964108871136e-06
1896,17970.0,2.3365872323414204e-06
1897,17980.0,2.0972894968436247e-06
1898,17990.0,1.8606956744903755e-06
1899,18000.0,1.622089639196857e-06
1900,18001.0,0.0
1901,18002.0,0.0
1902,18200.0,0.0
1903,18400.0,0.0
1904,18600.0,0.0
1905,18800.0,0.0
1906,19000.0,0.0
1907,19155.228515625,0.0
1908,19200.0,0.0
1909,19205.2421875,0.0
1910,19255.255859375,0.0
1911,19305.26953125,0.0
1912,19355.283203125,0.0
1913,19400.0,0.0
1914,19405.296875,0.0
1915,19455.310546875,0.0
1916,19505.32421875,0.0
1917,19555.337890625,0.0
1918,19600.0,0.0
1919,19605.3515625,0.0
1920,19655.36328125,0.0
1921,19705.37890625,0.0
1922,19755.392578125,0.0
1923,19800.0,0.0
1924,19805.404296875,0.0
1925,19855.419921875,0.0
1926,19905.431640625,0.0
1927,19955.4453125,0.0
1928,20000.0,0.0
1929,20001.0,0.0
1930,20002.0,0.0
1931,20005.4609375,0.0
1932,20006.4609375,0.0
1933,20007.4609375,0.0
1934,30000.0,0.0
1935,30010.0,0.0
